timestamp, x, y, z
1.689067802553451008e+18,-3.100000000000000000e+01,-1.510000000000000000e+02,5.430000000000000000e+02
1.689067802553496320e+18,-2.800000000000000000e+01,-1.630000000000000000e+02,5.470000000000000000e+02
1.689067802553542656e+18,-2.900000000000000000e+01,-1.520000000000000000e+02,5.360000000000000000e+02
1.689067802553559808e+18,-2.800000000000000000e+01,-1.590000000000000000e+02,5.430000000000000000e+02
1.689067802553574144e+18,-3.200000000000000000e+01,-1.520000000000000000e+02,5.430000000000000000e+02
1.689067802553588736e+18,-3.100000000000000000e+01,-1.510000000000000000e+02,5.430000000000000000e+02
1.689067802553602048e+18,-2.900000000000000000e+01,-1.630000000000000000e+02,5.430000000000000000e+02
1.689067802553615360e+18,-3.100000000000000000e+01,-1.550000000000000000e+02,5.430000000000000000e+02
1.689067802553628416e+18,-3.200000000000000000e+01,-1.630000000000000000e+02,5.470000000000000000e+02
1.689067802553642240e+18,-2.800000000000000000e+01,-1.610000000000000000e+02,5.430000000000000000e+02
1.689067802553656832e+18,-2.600000000000000000e+01,-1.520000000000000000e+02,5.430000000000000000e+02
1.689067802553669632e+18,-2.600000000000000000e+01,-1.560000000000000000e+02,5.430000000000000000e+02
1.689067802553682688e+18,-2.500000000000000000e+01,-1.480000000000000000e+02,5.430000000000000000e+02
1.689067802553699584e+18,-2.600000000000000000e+01,-1.600000000000000000e+02,5.450000000000000000e+02
1.689067802553712896e+18,-3.200000000000000000e+01,-1.590000000000000000e+02,5.390000000000000000e+02
1.689067802553725696e+18,-2.900000000000000000e+01,-1.630000000000000000e+02,5.430000000000000000e+02
1.689067802553738496e+18,-3.100000000000000000e+01,-1.590000000000000000e+02,5.400000000000000000e+02
1.689067802553751552e+18,-2.600000000000000000e+01,-1.430000000000000000e+02,5.470000000000000000e+02
1.689067802553765632e+18,-2.900000000000000000e+01,-1.630000000000000000e+02,5.440000000000000000e+02
1.689067802553778176e+18,-2.900000000000000000e+01,-1.590000000000000000e+02,5.430000000000000000e+02
1.689067802553792000e+18,-2.800000000000000000e+01,-1.550000000000000000e+02,5.450000000000000000e+02
1.689067802553805824e+18,-2.900000000000000000e+01,-1.520000000000000000e+02,5.430000000000000000e+02
1.689067802553819136e+18,-3.200000000000000000e+01,-1.660000000000000000e+02,5.470000000000000000e+02
1.689067802553842176e+18,-3.400000000000000000e+01,-1.610000000000000000e+02,5.420000000000000000e+02
1.689067802553855488e+18,-2.900000000000000000e+01,-1.560000000000000000e+02,5.360000000000000000e+02
1.689067802553869312e+18,-2.500000000000000000e+01,-1.590000000000000000e+02,5.440000000000000000e+02
1.689067802553882368e+18,-2.800000000000000000e+01,-1.510000000000000000e+02,5.430000000000000000e+02
1.689067802553895936e+18,-2.600000000000000000e+01,-1.610000000000000000e+02,5.440000000000000000e+02
1.689067802553909248e+18,-2.900000000000000000e+01,-1.520000000000000000e+02,5.400000000000000000e+02
1.689067802553922560e+18,-2.900000000000000000e+01,-1.590000000000000000e+02,5.450000000000000000e+02
1.689067802553935872e+18,-3.100000000000000000e+01,-1.560000000000000000e+02,5.420000000000000000e+02
1.689067802553949184e+18,-2.900000000000000000e+01,-1.610000000000000000e+02,5.390000000000000000e+02
1.689067802553963008e+18,-2.900000000000000000e+01,-1.530000000000000000e+02,5.510000000000000000e+02
1.689067802553976576e+18,-2.900000000000000000e+01,-1.580000000000000000e+02,5.420000000000000000e+02
1.689067802553990144e+18,-2.900000000000000000e+01,-1.500000000000000000e+02,5.450000000000000000e+02
1.689067802554003200e+18,-2.800000000000000000e+01,-1.520000000000000000e+02,5.430000000000000000e+02
1.689067802554016256e+18,-2.900000000000000000e+01,-1.470000000000000000e+02,5.420000000000000000e+02
1.689067802554029568e+18,-3.100000000000000000e+01,-1.560000000000000000e+02,5.430000000000000000e+02
1.689067802554042624e+18,-3.200000000000000000e+01,-1.520000000000000000e+02,5.430000000000000000e+02
1.689067802554055424e+18,-3.100000000000000000e+01,-1.630000000000000000e+02,5.430000000000000000e+02
1.689067802554068480e+18,-2.900000000000000000e+01,-1.600000000000000000e+02,5.400000000000000000e+02
