timestamp, x, y, z
1.689068177534180864e+18,-2.390000000000000000e+02,-2.800000000000000000e+01,-8.000000000000000000e+00
1.689068177534210560e+18,-3.400000000000000000e+02,2.900000000000000000e+01,1.100000000000000000e+01
1.689068177534233344e+18,-4.260000000000000000e+02,-1.850000000000000000e+02,9.200000000000000000e+01
1.689068177534249728e+18,-5.350000000000000000e+02,-3.580000000000000000e+02,2.110000000000000000e+02
1.689068177534269440e+18,-4.330000000000000000e+02,-1.130000000000000000e+02,5.600000000000000000e+01
1.689068177534286592e+18,-3.770000000000000000e+02,-1.680000000000000000e+02,8.800000000000000000e+01
1.689068177534301184e+18,-3.830000000000000000e+02,-2.800000000000000000e+02,1.100000000000000000e+02
1.689068177534345472e+18,-3.480000000000000000e+02,-1.600000000000000000e+02,-1.210000000000000000e+02
1.689068177534364416e+18,-2.630000000000000000e+02,-4.320000000000000000e+02,1.920000000000000000e+02
1.689068177534380288e+18,-2.550000000000000000e+02,-6.000000000000000000e+02,4.140000000000000000e+02
1.689068177534394112e+18,-2.180000000000000000e+02,-4.320000000000000000e+02,3.990000000000000000e+02
1.689068177534407424e+18,-2.210000000000000000e+02,-3.670000000000000000e+02,4.080000000000000000e+02
1.689068177534420992e+18,-2.440000000000000000e+02,-4.280000000000000000e+02,4.170000000000000000e+02
1.689068177534433792e+18,-2.100000000000000000e+02,-4.190000000000000000e+02,4.120000000000000000e+02
1.689068177534446848e+18,-1.610000000000000000e+02,-3.680000000000000000e+02,4.030000000000000000e+02
1.689068177534459648e+18,-1.090000000000000000e+02,-3.550000000000000000e+02,3.840000000000000000e+02
1.689068177534475520e+18,-5.700000000000000000e+01,-3.510000000000000000e+02,3.520000000000000000e+02
1.689068177534489344e+18,-3.400000000000000000e+01,-3.260000000000000000e+02,3.040000000000000000e+02
1.689068177534502400e+18,-2.500000000000000000e+01,-2.800000000000000000e+02,3.070000000000000000e+02
1.689068177534515456e+18,-2.600000000000000000e+01,-2.540000000000000000e+02,3.450000000000000000e+02
1.689068177534528512e+18,-2.600000000000000000e+01,-2.800000000000000000e+02,3.870000000000000000e+02
1.689068177534541312e+18,-1.500000000000000000e+01,-3.440000000000000000e+02,4.030000000000000000e+02
1.689068177534554368e+18,1.500000000000000000e+01,-3.790000000000000000e+02,3.900000000000000000e+02
1.689068177534567168e+18,2.800000000000000000e+01,-3.640000000000000000e+02,3.640000000000000000e+02
1.689068177534579968e+18,3.600000000000000000e+01,-3.360000000000000000e+02,3.560000000000000000e+02
1.689068177534593024e+18,7.100000000000000000e+01,-3.040000000000000000e+02,3.510000000000000000e+02
1.689068177534605824e+18,8.800000000000000000e+01,-3.440000000000000000e+02,3.440000000000000000e+02
1.689068177534618368e+18,8.600000000000000000e+01,-3.950000000000000000e+02,3.390000000000000000e+02
