timestamp, x, y, z
1.689068028658209024e+18,-1.000000000000000000e+02,-1.150000000000000000e+02,4.870000000000000000e+02
1.689068028658252288e+18,-1.000000000000000000e+02,-7.600000000000000000e+01,4.830000000000000000e+02
1.689068028658281216e+18,-8.000000000000000000e+01,-8.300000000000000000e+01,4.800000000000000000e+02
1.689068028658306816e+18,-1.250000000000000000e+02,-1.430000000000000000e+02,5.340000000000000000e+02
1.689068028658330112e+18,-1.730000000000000000e+02,-2.430000000000000000e+02,5.400000000000000000e+02
1.689068028658353664e+18,-1.780000000000000000e+02,-2.970000000000000000e+02,4.920000000000000000e+02
1.689068028658375680e+18,-1.770000000000000000e+02,-3.660000000000000000e+02,4.630000000000000000e+02
1.689068028658398208e+18,-1.570000000000000000e+02,-3.800000000000000000e+02,4.680000000000000000e+02
1.689068028658421248e+18,-1.750000000000000000e+02,-4.150000000000000000e+02,4.480000000000000000e+02
1.689068028658444800e+18,-1.670000000000000000e+02,-4.240000000000000000e+02,4.110000000000000000e+02
1.689068028658467328e+18,-1.220000000000000000e+02,-3.450000000000000000e+02,3.760000000000000000e+02
1.689068028658489856e+18,-1.320000000000000000e+02,-2.870000000000000000e+02,3.320000000000000000e+02
1.689068028658511872e+18,-1.370000000000000000e+02,-3.130000000000000000e+02,2.960000000000000000e+02
1.689068028658537472e+18,-1.250000000000000000e+02,-3.470000000000000000e+02,3.230000000000000000e+02
1.689068028658560256e+18,-1.570000000000000000e+02,-3.920000000000000000e+02,3.960000000000000000e+02
1.689068028658582528e+18,-1.610000000000000000e+02,-3.590000000000000000e+02,4.330000000000000000e+02
1.689068028658603776e+18,-1.680000000000000000e+02,-3.000000000000000000e+02,4.300000000000000000e+02
1.689068028658625024e+18,-1.700000000000000000e+02,-3.350000000000000000e+02,4.240000000000000000e+02
1.689068028658646528e+18,-1.650000000000000000e+02,-3.440000000000000000e+02,4.400000000000000000e+02
1.689068028658671360e+18,-1.520000000000000000e+02,-3.130000000000000000e+02,4.480000000000000000e+02
1.689068028658693632e+18,-1.360000000000000000e+02,-2.830000000000000000e+02,4.670000000000000000e+02
1.689068028658715392e+18,-1.410000000000000000e+02,-2.550000000000000000e+02,4.750000000000000000e+02
1.689068028658737408e+18,-1.410000000000000000e+02,-2.600000000000000000e+02,4.750000000000000000e+02
1.689068028658773504e+18,-1.360000000000000000e+02,-2.680000000000000000e+02,4.720000000000000000e+02
1.689068028658795520e+18,-1.350000000000000000e+02,-2.620000000000000000e+02,4.680000000000000000e+02
1.689068028658818048e+18,-1.330000000000000000e+02,-2.430000000000000000e+02,4.720000000000000000e+02
1.689068028658840576e+18,-1.380000000000000000e+02,-2.350000000000000000e+02,4.840000000000000000e+02
1.689068028658862336e+18,-1.450000000000000000e+02,-2.240000000000000000e+02,5.030000000000000000e+02
1.689068028658884096e+18,-1.530000000000000000e+02,-2.400000000000000000e+02,4.960000000000000000e+02
1.689068028658904576e+18,-1.570000000000000000e+02,-2.430000000000000000e+02,5.030000000000000000e+02
1.689068028658925568e+18,-1.510000000000000000e+02,-2.270000000000000000e+02,4.890000000000000000e+02
1.689068028658946048e+18,-1.480000000000000000e+02,-2.070000000000000000e+02,4.720000000000000000e+02
1.689068028658967552e+18,-1.450000000000000000e+02,-1.920000000000000000e+02,4.800000000000000000e+02
1.689068028658988544e+18,-1.480000000000000000e+02,-1.980000000000000000e+02,4.870000000000000000e+02
1.689068028659009280e+18,-1.530000000000000000e+02,-1.670000000000000000e+02,4.920000000000000000e+02
1.689068028659031040e+18,-1.590000000000000000e+02,-1.350000000000000000e+02,5.000000000000000000e+02
1.689068028659052800e+18,-1.610000000000000000e+02,-1.960000000000000000e+02,5.020000000000000000e+02
1.689068028659074048e+18,-1.530000000000000000e+02,-2.320000000000000000e+02,5.030000000000000000e+02
1.689068028659097344e+18,-1.480000000000000000e+02,-2.240000000000000000e+02,4.880000000000000000e+02
1.689068028659118336e+18,-1.490000000000000000e+02,-2.110000000000000000e+02,5.040000000000000000e+02
1.689068028659139840e+18,-1.520000000000000000e+02,-2.070000000000000000e+02,5.190000000000000000e+02
1.689068028659166976e+18,-1.460000000000000000e+02,-2.200000000000000000e+02,5.050000000000000000e+02
1.689068028659188480e+18,-1.200000000000000000e+02,-1.640000000000000000e+02,5.040000000000000000e+02
1.689068028659209984e+18,-1.160000000000000000e+02,-1.130000000000000000e+02,5.240000000000000000e+02
1.689068028659231232e+18,-1.370000000000000000e+02,-1.430000000000000000e+02,5.590000000000000000e+02
1.689068028659251712e+18,-1.380000000000000000e+02,-1.600000000000000000e+02,5.520000000000000000e+02
1.689068028659273472e+18,-1.410000000000000000e+02,-1.600000000000000000e+02,5.190000000000000000e+02
1.689068028659295232e+18,-1.290000000000000000e+02,-1.500000000000000000e+02,4.950000000000000000e+02
1.689068028659319552e+18,-1.380000000000000000e+02,-1.400000000000000000e+02,5.050000000000000000e+02
1.689068028659341312e+18,-1.440000000000000000e+02,-1.120000000000000000e+02,5.290000000000000000e+02
1.689068028659362816e+18,-1.530000000000000000e+02,-9.600000000000000000e+01,5.360000000000000000e+02
1.689068028659384320e+18,-1.570000000000000000e+02,-1.200000000000000000e+02,5.360000000000000000e+02
1.689068028659405824e+18,-1.490000000000000000e+02,-1.270000000000000000e+02,5.230000000000000000e+02
1.689068028659426048e+18,-1.650000000000000000e+02,-1.030000000000000000e+02,5.050000000000000000e+02
1.689068028659446016e+18,-1.720000000000000000e+02,-8.800000000000000000e+01,5.030000000000000000e+02
1.689068028659466496e+18,-1.600000000000000000e+02,-7.800000000000000000e+01,4.940000000000000000e+02
1.689068028659492352e+18,-1.680000000000000000e+02,-2.800000000000000000e+01,4.880000000000000000e+02
1.689068028659513856e+18,-1.600000000000000000e+02,-1.200000000000000000e+01,4.840000000000000000e+02
1.689068028659535616e+18,-1.640000000000000000e+02,-3.900000000000000000e+01,4.800000000000000000e+02
1.689068028659555840e+18,-1.620000000000000000e+02,-5.200000000000000000e+01,4.950000000000000000e+02
1.689068028659578368e+18,-1.730000000000000000e+02,-7.100000000000000000e+01,5.430000000000000000e+02
1.689068028659599616e+18,-1.930000000000000000e+02,-8.300000000000000000e+01,6.070000000000000000e+02
1.689068028659620352e+18,-1.860000000000000000e+02,-7.500000000000000000e+01,6.150000000000000000e+02
1.689068028659641344e+18,-1.700000000000000000e+02,-5.600000000000000000e+01,5.690000000000000000e+02
1.689068028659662848e+18,-1.620000000000000000e+02,-7.600000000000000000e+01,5.270000000000000000e+02
1.689068028659686656e+18,-1.770000000000000000e+02,-9.600000000000000000e+01,5.030000000000000000e+02
1.689068028659707904e+18,-1.850000000000000000e+02,-1.080000000000000000e+02,5.040000000000000000e+02
1.689068028659729920e+18,-1.850000000000000000e+02,-1.260000000000000000e+02,5.080000000000000000e+02
1.689068028659750656e+18,-1.800000000000000000e+02,-1.150000000000000000e+02,5.040000000000000000e+02
1.689068028659774464e+18,-1.850000000000000000e+02,-1.030000000000000000e+02,4.950000000000000000e+02
1.689068028659795968e+18,-1.850000000000000000e+02,-9.200000000000000000e+01,5.110000000000000000e+02
1.689068028659816960e+18,-1.960000000000000000e+02,-1.190000000000000000e+02,5.270000000000000000e+02
1.689068028659837952e+18,-1.960000000000000000e+02,-1.550000000000000000e+02,5.360000000000000000e+02
1.689068028659870720e+18,-1.890000000000000000e+02,-1.370000000000000000e+02,5.190000000000000000e+02
1.689068028659891456e+18,-1.850000000000000000e+02,-1.190000000000000000e+02,5.040000000000000000e+02
1.689068028659912960e+18,-1.770000000000000000e+02,-1.150000000000000000e+02,4.880000000000000000e+02
1.689068028659933440e+18,-1.810000000000000000e+02,-1.240000000000000000e+02,4.860000000000000000e+02
1.689068028659956224e+18,-2.000000000000000000e+02,-1.590000000000000000e+02,4.810000000000000000e+02
1.689068028659977984e+18,-1.990000000000000000e+02,-1.590000000000000000e+02,4.940000000000000000e+02
1.689068028659998464e+18,-1.960000000000000000e+02,-1.610000000000000000e+02,4.910000000000000000e+02
1.689068028660020224e+18,-1.930000000000000000e+02,-1.600000000000000000e+02,4.860000000000000000e+02
1.689068028660041216e+18,-1.850000000000000000e+02,-1.530000000000000000e+02,4.750000000000000000e+02
1.689068028660062464e+18,-1.850000000000000000e+02,-1.610000000000000000e+02,4.830000000000000000e+02
1.689068028660083712e+18,-1.930000000000000000e+02,-1.630000000000000000e+02,5.150000000000000000e+02
1.689068028660104960e+18,-1.960000000000000000e+02,-1.840000000000000000e+02,5.290000000000000000e+02
1.689068028660124672e+18,-1.890000000000000000e+02,-1.770000000000000000e+02,5.190000000000000000e+02
1.689068028660144896e+18,-1.830000000000000000e+02,-1.320000000000000000e+02,5.150000000000000000e+02
1.689068028660166400e+18,-1.830000000000000000e+02,-1.270000000000000000e+02,5.160000000000000000e+02
1.689068028660187904e+18,-1.850000000000000000e+02,-1.580000000000000000e+02,5.180000000000000000e+02
1.689068028660208896e+18,-1.850000000000000000e+02,-1.580000000000000000e+02,5.360000000000000000e+02
1.689068028660230144e+18,-1.920000000000000000e+02,-1.710000000000000000e+02,5.430000000000000000e+02
1.689068028660254976e+18,-1.890000000000000000e+02,-1.630000000000000000e+02,5.310000000000000000e+02
1.689068028660274944e+18,-2.020000000000000000e+02,-1.880000000000000000e+02,5.260000000000000000e+02
1.689068028660298240e+18,-2.070000000000000000e+02,-2.030000000000000000e+02,5.290000000000000000e+02
1.689068028660319488e+18,-1.970000000000000000e+02,-1.930000000000000000e+02,5.080000000000000000e+02
1.689068028660340736e+18,-1.890000000000000000e+02,-1.790000000000000000e+02,5.080000000000000000e+02
1.689068028660361728e+18,-1.960000000000000000e+02,-1.760000000000000000e+02,5.150000000000000000e+02
1.689068028660383232e+18,-1.940000000000000000e+02,-1.840000000000000000e+02,5.150000000000000000e+02
1.689068028660413440e+18,-1.890000000000000000e+02,-1.840000000000000000e+02,5.100000000000000000e+02
1.689068028660434688e+18,-1.920000000000000000e+02,-1.850000000000000000e+02,4.940000000000000000e+02
1.689068028660455936e+18,-1.780000000000000000e+02,-1.880000000000000000e+02,4.990000000000000000e+02
1.689068028660476928e+18,-1.800000000000000000e+02,-1.880000000000000000e+02,5.270000000000000000e+02
1.689068028660498176e+18,-1.650000000000000000e+02,-1.600000000000000000e+02,5.270000000000000000e+02
1.689068028660518912e+18,-1.480000000000000000e+02,-1.370000000000000000e+02,5.240000000000000000e+02
1.689068028660540672e+18,-1.430000000000000000e+02,-1.350000000000000000e+02,5.290000000000000000e+02
