timestamp, x, y, z
1.689067799162305280e+18,-9.000000000000000000e+00,-2.490000000000000000e+02,4.960000000000000000e+02
1.689067799162353408e+18,-8.000000000000000000e+00,-2.510000000000000000e+02,4.950000000000000000e+02
1.689067799162386432e+18,-8.000000000000000000e+00,-2.590000000000000000e+02,4.970000000000000000e+02
1.689067799162413568e+18,-8.000000000000000000e+00,-2.490000000000000000e+02,4.960000000000000000e+02
1.689067799162438656e+18,-8.000000000000000000e+00,-2.510000000000000000e+02,4.990000000000000000e+02
1.689067799162465024e+18,-1.000000000000000000e+01,-2.490000000000000000e+02,4.920000000000000000e+02
1.689067799162489088e+18,-8.000000000000000000e+00,-2.590000000000000000e+02,4.950000000000000000e+02
1.689067799162512640e+18,-1.000000000000000000e+01,-2.470000000000000000e+02,4.960000000000000000e+02
1.689067799162535680e+18,-1.200000000000000000e+01,-2.550000000000000000e+02,4.950000000000000000e+02
1.689067799162559744e+18,-9.000000000000000000e+00,-2.410000000000000000e+02,4.960000000000000000e+02
1.689067799162582784e+18,-1.000000000000000000e+01,-2.630000000000000000e+02,4.960000000000000000e+02
1.689067799162605824e+18,-8.000000000000000000e+00,-2.480000000000000000e+02,4.960000000000000000e+02
1.689067799162628096e+18,-9.000000000000000000e+00,-2.590000000000000000e+02,4.920000000000000000e+02
1.689067799162656512e+18,-9.000000000000000000e+00,-2.470000000000000000e+02,4.960000000000000000e+02
1.689067799162679808e+18,-1.300000000000000000e+01,-2.570000000000000000e+02,4.950000000000000000e+02
1.689067799162701568e+18,-8.000000000000000000e+00,-2.570000000000000000e+02,4.920000000000000000e+02
1.689067799162723328e+18,-8.000000000000000000e+00,-2.440000000000000000e+02,4.940000000000000000e+02
1.689067799162746112e+18,-1.300000000000000000e+01,-2.570000000000000000e+02,4.950000000000000000e+02
1.689067799162768384e+18,-8.000000000000000000e+00,-2.590000000000000000e+02,4.970000000000000000e+02
1.689067799162790144e+18,-9.000000000000000000e+00,-2.520000000000000000e+02,4.920000000000000000e+02
1.689067799162811904e+18,-9.000000000000000000e+00,-2.550000000000000000e+02,4.990000000000000000e+02
1.689067799162833408e+18,-1.600000000000000000e+01,-2.550000000000000000e+02,4.920000000000000000e+02
1.689067799162856960e+18,-1.300000000000000000e+01,-2.550000000000000000e+02,4.940000000000000000e+02
1.689067799162902784e+18,-1.000000000000000000e+01,-2.520000000000000000e+02,4.890000000000000000e+02
1.689067799162925568e+18,-8.000000000000000000e+00,-2.550000000000000000e+02,4.990000000000000000e+02
1.689067799162948864e+18,-8.000000000000000000e+00,-2.550000000000000000e+02,4.970000000000000000e+02
1.689067799162971904e+18,-8.000000000000000000e+00,-2.490000000000000000e+02,4.990000000000000000e+02
1.689067799162994688e+18,-8.000000000000000000e+00,-2.600000000000000000e+02,4.950000000000000000e+02
1.689067799163017472e+18,-5.000000000000000000e+00,-2.520000000000000000e+02,4.950000000000000000e+02
1.689067799163051776e+18,-8.000000000000000000e+00,-2.540000000000000000e+02,4.920000000000000000e+02
1.689067799163070208e+18,-8.000000000000000000e+00,-2.430000000000000000e+02,4.960000000000000000e+02
1.689067799163088384e+18,-9.000000000000000000e+00,-2.550000000000000000e+02,4.950000000000000000e+02
1.689067799163106816e+18,-8.000000000000000000e+00,-2.430000000000000000e+02,4.990000000000000000e+02
1.689067799163125760e+18,-9.000000000000000000e+00,-2.590000000000000000e+02,4.960000000000000000e+02
1.689067799163144192e+18,-8.000000000000000000e+00,-2.440000000000000000e+02,4.970000000000000000e+02
1.689067799163162880e+18,-1.000000000000000000e+01,-2.480000000000000000e+02,4.960000000000000000e+02
1.689067799163181568e+18,-7.000000000000000000e+00,-2.550000000000000000e+02,4.950000000000000000e+02
1.689067799163200000e+18,-9.000000000000000000e+00,-2.480000000000000000e+02,4.950000000000000000e+02
1.689067799163218432e+18,-8.000000000000000000e+00,-2.550000000000000000e+02,4.960000000000000000e+02
1.689067799163236864e+18,-9.000000000000000000e+00,-2.470000000000000000e+02,4.960000000000000000e+02
1.689067799163255040e+18,-1.300000000000000000e+01,-2.550000000000000000e+02,4.950000000000000000e+02
1.689067799163278848e+18,-8.000000000000000000e+00,-2.540000000000000000e+02,4.960000000000000000e+02
1.689067799163297280e+18,-9.000000000000000000e+00,-2.430000000000000000e+02,4.990000000000000000e+02
1.689067799163318016e+18,-8.000000000000000000e+00,-2.550000000000000000e+02,4.960000000000000000e+02
1.689067799163336192e+18,-8.000000000000000000e+00,-2.460000000000000000e+02,4.960000000000000000e+02
1.689067799163354624e+18,-1.000000000000000000e+01,-2.550000000000000000e+02,4.960000000000000000e+02
1.689067799163373056e+18,-8.000000000000000000e+00,-2.540000000000000000e+02,4.960000000000000000e+02
1.689067799163391488e+18,-9.000000000000000000e+00,-2.430000000000000000e+02,4.960000000000000000e+02
1.689067799163409920e+18,-1.000000000000000000e+01,-2.430000000000000000e+02,4.950000000000000000e+02
1.689067799163428608e+18,-7.000000000000000000e+00,-2.430000000000000000e+02,4.970000000000000000e+02
1.689067799163447040e+18,-1.300000000000000000e+01,-2.550000000000000000e+02,4.920000000000000000e+02
1.689067799163465472e+18,-1.000000000000000000e+01,-2.470000000000000000e+02,4.920000000000000000e+02
1.689067799163483648e+18,-1.200000000000000000e+01,-2.550000000000000000e+02,4.950000000000000000e+02
1.689067799163502848e+18,-1.000000000000000000e+01,-2.480000000000000000e+02,4.960000000000000000e+02
1.689067799163521536e+18,-8.000000000000000000e+00,-2.520000000000000000e+02,4.950000000000000000e+02
1.689067799163539968e+18,-8.000000000000000000e+00,-2.540000000000000000e+02,4.940000000000000000e+02
1.689067799163565824e+18,-1.600000000000000000e+01,-2.550000000000000000e+02,4.920000000000000000e+02
1.689067799163586048e+18,-1.300000000000000000e+01,-2.550000000000000000e+02,4.950000000000000000e+02
1.689067799163605248e+18,-5.000000000000000000e+00,-2.480000000000000000e+02,4.960000000000000000e+02
1.689067799163624704e+18,-1.000000000000000000e+01,-2.550000000000000000e+02,4.970000000000000000e+02
1.689067799163643136e+18,-9.000000000000000000e+00,-2.490000000000000000e+02,4.960000000000000000e+02
1.689067799163661824e+18,-9.000000000000000000e+00,-2.550000000000000000e+02,4.970000000000000000e+02
1.689067799163680256e+18,-8.000000000000000000e+00,-2.490000000000000000e+02,4.950000000000000000e+02
1.689067799163698688e+18,-9.000000000000000000e+00,-2.540000000000000000e+02,4.960000000000000000e+02
1.689067799163717376e+18,-5.000000000000000000e+00,-2.430000000000000000e+02,4.950000000000000000e+02
1.689067799163737600e+18,-8.000000000000000000e+00,-2.540000000000000000e+02,4.930000000000000000e+02
1.689067799163756288e+18,-1.000000000000000000e+01,-2.470000000000000000e+02,4.920000000000000000e+02
1.689067799163774720e+18,-1.300000000000000000e+01,-2.540000000000000000e+02,4.920000000000000000e+02
1.689067799163792896e+18,-2.000000000000000000e+00,-2.520000000000000000e+02,4.960000000000000000e+02
1.689067799163811328e+18,-9.000000000000000000e+00,-2.550000000000000000e+02,4.920000000000000000e+02
1.689067799163829504e+18,-7.000000000000000000e+00,-2.460000000000000000e+02,4.940000000000000000e+02
1.689067799163847936e+18,-1.600000000000000000e+01,-2.550000000000000000e+02,4.920000000000000000e+02
1.689067799163866112e+18,-8.000000000000000000e+00,-2.550000000000000000e+02,4.950000000000000000e+02
1.689067799163901184e+18,-8.000000000000000000e+00,-2.440000000000000000e+02,4.960000000000000000e+02
1.689067799163919616e+18,-8.000000000000000000e+00,-2.480000000000000000e+02,4.960000000000000000e+02
1.689067799163937792e+18,-1.300000000000000000e+01,-2.550000000000000000e+02,5.020000000000000000e+02
1.689067799163956480e+18,-8.000000000000000000e+00,-2.520000000000000000e+02,4.940000000000000000e+02
1.689067799163976448e+18,-8.000000000000000000e+00,-2.550000000000000000e+02,4.950000000000000000e+02
1.689067799163994624e+18,-1.300000000000000000e+01,-2.440000000000000000e+02,4.970000000000000000e+02
1.689067799164012800e+18,-8.000000000000000000e+00,-2.460000000000000000e+02,4.940000000000000000e+02
1.689067799164030976e+18,-9.000000000000000000e+00,-2.540000000000000000e+02,4.990000000000000000e+02
1.689067799164048896e+18,-8.000000000000000000e+00,-2.550000000000000000e+02,4.950000000000000000e+02
1.689067799164067072e+18,-8.000000000000000000e+00,-2.410000000000000000e+02,4.990000000000000000e+02
1.689067799164084992e+18,-8.000000000000000000e+00,-2.490000000000000000e+02,4.950000000000000000e+02
1.689067799164103168e+18,-1.200000000000000000e+01,-2.550000000000000000e+02,4.920000000000000000e+02
1.689067799164121344e+18,-1.300000000000000000e+01,-2.490000000000000000e+02,4.960000000000000000e+02
1.689067799164139520e+18,-1.300000000000000000e+01,-2.590000000000000000e+02,4.960000000000000000e+02
